종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
101240,씨큐브,5.9,4.2,0.0,10.22,8.78,40.87,40.3,231.55,231.55,71.27,8.2,-1.27,0.0,0.0,40002344966.0,0.4783,0.0,0.0,1.9572,0.0,25.03,0.0,0.0,0.0,6890,78291228070
101330,모베이스,2.11,0.76,0.0,1.24,0.65,145.44,179.61,95.74,95.74,35.76,8.45,130.93,0.0,0.0,1171801185591.0,1.1583,0.0,0.0,0.082,0.0,51.29,0.0,0.0,0.0,4155,96128389830
101360,에코앤드림,14.0,8.34,0.0,9.86,12.95,76.39,67.83,531.61,531.61,59.58,-16.11,-53.38,0.0,0.0,77443553598.0,0.6443,0.0,0.0,7.0259,0.0,77.59,0.0,0.0,0.0,30600,544109324758
101390,아이엠,-15.34,-7.01,0.0,0.73,-4.1,11.1,118.84,139.14,139.14,45.7,4.49,115.66,0.0,0.0,152865883829.0,1.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101400,엔시트론,-4.23,-2.39,0.0,4.13,-5.32,6.52,76.61,201.62,201.62,56.62,46.78,122.8,0.0,0.0,15794482679.0,0.4501,0.0,0.0,0.9601,0.0,46.58,0.0,0.0,0.0,1290,15164138678
101490,에스앤에스텍,6.59,5.82,0.0,12.76,11.63,126.11,13.19,580.24,580.24,88.34,13.13,14.27,0.0,0.0,98842798689.0,0.5006,0.0,0.0,7.9432,0.0,64.08,0.0,0.0,0.0,36800,785125783132
101530,해태제과식품,-0.12,-0.05,0.0,4.58,-0.05,260.22,152.11,47.58,47.58,39.67,0.67,-23.21,0.0,0.0,567703451336.0,0.8669,0.0,0.0,0.4089,0.0,24.1,0.0,0.0,0.0,7970,232108771929
101670,하이드로리튬,-0.12,-0.09,0.0,-0.96,-0.17,-1.73,36.04,324.33,324.33,73.51,37.98,95.05,0.0,0.0,17954149632.0,0.5193,0.0,0.0,4.523,0.0,0.0,0.0,0.0,0.0,1430,81206500956
101680,한국정밀기계,-22.49,-13.27,0.0,-73.8,-73.63,-109.09,69.54,211.73,211.73,58.98,-13.9,13.43,0.0,0.0,14782212483.0,0.1802,0.0,0.0,0.8177,0.0,0.0,0.0,0.0,0.0,1440,12087046632
101730,위메이드맥스,-5.5,-2.81,0.0,0.82,-4.23,2.92,95.53,302.74,302.74,51.14,-6.33,105.63,0.0,0.0,35521769802.0,0.6648,0.0,0.0,109.4566,0.0,13423.21,0.0,0.0,0.0,46400,3888093131548
101930,인화정공,8.05,4.19,0.0,3.29,13.82,36.3,92.33,59.98,59.98,51.99,4.47,676.46,0.0,0.0,110475018706.0,0.3029,0.0,0.0,5.7088,0.0,221.98,0.0,0.0,0.0,13800,630682422451
102120,어보브반도체,12.26,10.23,0.0,10.52,8.18,176.22,19.84,287.57,287.57,83.45,16.17,0.01,0.0,0.0,167498755290.0,1.2499,0.0,0.0,1.5122,0.0,15.63,0.0,0.0,0.0,14250,253289290681
102210,트레스,-5.49,-4.39,0.0,1.89,-15.57,5.94,24.87,339.43,339.43,80.08,-8.96,151.4,0.0,0.0,31401081525.0,0.2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
102260,동성케미컬,9.28,5.18,0.0,4.89,4.58,453.2,79.17,124.61,124.61,55.81,7.17,-30.29,0.0,0.0,925978520043.0,1.1309,0.0,0.0,0.2623,0.0,13.34,0.0,0.0,0.0,4795,242929708222
102280,쌍방울,-8.13,-4.69,0.0,-2.38,-19.13,-23.06,73.29,187.27,187.27,57.71,-0.23,-82.87,0.0,0.0,97009199390.0,0.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
102370,케이옥션,14.77,11.03,0.0,35.58,27.4,136.27,33.97,248.38,248.38,74.64,58.31,799.3,0.0,0.0,38300247393.0,0.4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
102460,이연제약,2.26,1.16,0.0,2.62,3.88,37.39,94.9,346.93,346.93,51.31,9.82,-9.89,0.0,0.0,142801367549.0,0.2988,0.0,0.0,4.6265,0.0,238.93,0.0,0.0,0.0,35550,660673192771
102710,이엔에프테크놀로지,5.21,3.09,0.0,4.98,3.46,260.04,68.32,115.95,115.95,59.41,7.23,-61.85,0.0,0.0,521795722530.0,0.8953,0.0,0.0,0.9378,0.0,27.91,0.0,0.0,0.0,34250,489351685393
102940,코오롱생명과학,-1.38,-0.59,0.0,2.34,-0.83,38.73,136.05,102.67,102.67,42.36,27.87,114.99,0.0,0.0,165485310364.0,0.7052,0.0,0.0,3.4217,0.0,181.11,0.0,0.0,0.0,43250,566233552631
103140,풍산,14.44,7.73,0.0,8.95,6.94,3141.25,86.77,167.69,167.69,53.54,35.31,159.16,0.0,0.0,3509498278523.0,1.1147,0.0,0.0,0.2487,0.0,7.44,0.0,0.0,0.0,31150,872960683760
103160,풀무원식품,4.61,1.52,0.0,2.18,0.95,443.28,202.98,94.74,94.74,33.01,6.37,-38.13,0.0,0.0,2032595834315.0,1.6034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
103230,에스앤더블류,-3.3,-2.4,0.0,-1.02,-4.27,-3.06,37.47,315.48,315.48,72.74,-10.55,64.36,0.0,0.0,29962986771.0,0.5627,0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,2505,18068852459
103590,일진전기,0.0,0.0,0.0,2.19,0.0,204.03,159.38,97.69,97.69,38.55,31.7,48.1,0.0,0.0,932362520580.0,1.1127,0.0,0.0,0.2613,0.0,37.18,0.0,0.0,0.0,5110,243672359550
103840,우양,3.07,0.95,0.0,1.48,0.92,20.56,222.82,74.19,74.19,30.98,4.59,-68.44,0.0,0.0,139168265812.0,1.0341,0.0,0.0,0.5426,0.0,81.9,0.0,0.0,0.0,4615,75513243084
104040,디에스엠,1.74,1.14,0.0,3.26,2.9,10.71,52.29,105.22,105.22,65.66,2.38,9.77,0.0,0.0,32850559765.0,0.3938,0.0,0.0,1.7029,0.0,78.99,0.0,0.0,0.0,2085,55940943396
104200,NHN벅스,-1.62,-1.27,0.0,8.75,-1.79,56.9,28.37,161.75,161.75,77.9,-3.97,51.82,0.0,0.0,65059898590.0,0.7089,0.0,0.0,4.3566,0.0,53.38,0.0,0.0,0.0,19100,283442561205
104460,디와이피엔에프,4.82,2.74,0.0,0.0,4.65,0.0,76.0,202.83,202.83,56.82,-53.06,0.0,0.0,0.0,99632689614.0,0.5892,0.0,0.0,4.2226,0.0,0.0,0.0,0.0,0.0,40000,420707070707
104480,티케이케미칼,52.53,30.54,0.0,9.59,50.56,665.16,72.01,78.71,78.71,58.14,61.63,419.83,0.0,0.0,693903280862.0,0.6041,0.0,0.0,0.744,0.0,14.99,0.0,0.0,0.0,5680,516275469550
104540,코렌텍,1.35,0.64,0.0,8.47,1.71,37.79,109.95,382.81,382.81,47.63,10.21,-5.31,0.0,0.0,44629700360.0,0.3753,0.0,0.0,3.6371,0.0,59.44,0.0,0.0,0.0,12100,162324324324
104620,노랑풍선,0.0,0.0,0.0,-502.55,0.0,-147.17,102.17,84.73,84.73,49.46,-85.33,-132.86,0.0,0.0,2928455618.0,0.0333,0.0,0.0,83.0076,0.0,0.0,0.0,0.0,0.0,14450,243084112149
104700,한국철강,13.47,10.7,0.0,11.65,10.97,1032.87,25.83,368.28,368.28,79.47,39.99,194.15,0.0,0.0,886650133446.0,0.9757,0.0,0.0,0.3182,0.0,4.54,0.0,0.0,0.0,7740,282155378486
104830,원익머트리얼즈,13.46,11.41,0.0,16.26,16.99,505.11,18.01,199.75,199.75,84.74,12.28,9.97,0.0,0.0,310729301325.0,0.6712,0.0,0.0,1.4363,0.0,10.23,0.0,0.0,0.0,35400,446287101669
105330,케이엔더블유,1.76,0.66,0.0,10.75,1.42,77.21,168.65,103.33,103.33,37.22,157.61,198.92,0.0,0.0,71831826399.0,0.4621,0.0,0.0,3.4576,0.0,44.81,0.0,0.0,0.0,15500,248365243004
105550,엣지파운드리,-16.69,-8.59,0.0,16.24,-25.34,64.36,94.2,116.51,116.51,51.49,5.24,394.57,0.0,0.0,39640750370.0,0.3392,0.0,0.0,3.2553,0.0,28.86,0.0,0.0,0.0,8230,129043203883
105630,한세실업,14.5,5.54,0.0,6.38,4.03,1066.94,161.89,119.96,119.96,38.18,-1.55,64.49,0.0,0.0,1671997051772.0,1.3747,0.0,0.0,0.5251,0.0,15.28,0.0,0.0,0.0,21950,878000000000
